220533553,14.647,45,False
220395006,15.659,81,False
220691514,16.314,52,False
220184842,13.208,74,False
220454332,16.909,41,False
220514235,15.931,65,False
220311932,13.927,13,False
220231976,18.227,59,False
220666878,11.835,12,False
220270576,10.371,80,False
220670530,12.683,10,False
229228633,18.47,73,False
220313822,17.165,77,False
220142109,10.733,56,False
220214359,17.773,79,False
220598935,12.657,48,False
220233732,15.094,33,False
220506774,17.132,22,False
220299075,13.173,77,False
220277257,15.869,13,False
220273435,15.045,57,False
220414798,12.694,41,False
220508113,14.901,65,False
220625135,12.785,28,False
220362699,15.107,82,False
229228384,18.5,60,False
220194653,13.757,54,False
220471370,15.223,2,False
220607228,15.98,27,False
220685850,16.795,30,False
220196611,12.704,54,False
220232230,18.325,59,False
220217642,15.909,35,False
220268878,13.257,58,False
220217671,17.233,35,False
220286634,13.481,15,False
220554160,13.771,69,False
220339489,13.7,77,False
229228741,17.26,53,False
220338038,17.093,83,False
220393129,11.072,44,False
220358933,16.111,83,False
220364826,13.7,82,False
220604498,13.104,27,False
220568481,12.465,48,False
220412700,13.291,43,False
220223398,10.486,33,False
220625064,10.497,28,False
220622918,16.228,50,False
220730964,14.054,32,False
229228618,18.53,73,False
220616420,13.735,25,False
220217116,18.257,33,False
220205992,12.86,54,False
220394247,15.085,81,False
220233203,13.385,59,False
220706551,16.813,29,False
220420178,13.829,41,False
220155692,9.529,56,False
220604512,14.976,50,False
220543034,11.864,71,False
220263698,15.897,40,False
220374792,18.899,62,False
220562272,11.245,26,False
220640471,16.295,28,False
220324241,12.621,62,False
220575476,13.394,48,False
220638097,16.195,51,False
220670187,12.575,12,False
220571395,15.643,48,False
220585628,18.267,25,False
220338112,15.52,64,False
220679424,18.733,10,False
220453738,12.234,2,False
220629489,14.119,49,False
220177607,12.222,76,False
220147642,12.417,56,False
220285539,13.144,58,False
220629698,17.445,27,False
220692288,14.196,52,False
229228456,14.2,76,False
220455911,14.007,68,False
220411849,13.041,61,False
220477223,11.402,42,False
220202179,15.341,60,False
220697448,12.374,12,False
220383567,15.247,61,False
220284049,15.816,39,False
220257687,14.004,16,False
220172755,11.871,75,False
220361008,15.848,84,False
220461232,14.199,66,False
220580369,14.327,26,False
220363280,16.434,83,False
220694973,15.14,30,False
220383711,16.19,82,False
220474052,12.892,2,False
220688665,14.797,29,False
220626637,17.116,28,False
220351386,11.736,64,False
220332715,16.239,63,False
220272730,16.27,39,False
220524468,10.432,3,False
220264173,16.557,13,False
220688145,18.23,29,False
220652905,9.286,9,False
220266372,16.683,78,False
220202717,18.243,76,False
229228625,17.43,73,False
220228222,16.291,59,False
220509021,13.203,46,False
229228681,18.46,35,False
220509865,16.345,46,False
220675226,14.549,12,False
220284887,8.186,58,False
220206912,17.955,33,False
220289287,17.568,39,False
220660963,16.905,9,False
220264224,15.54,58,False
220681892,12.935,11,False
220280294,11.426,40,False
220709293,16.194,29,False
220200912,13.453,35,False
220382597,10.007,44,False
220229386,12.421,59,False
220721216,17.206,31,False
220332608,15.682,77,False
220363939,13.372,83,False
220495564,15.413,46,False
220241803,12.948,80,False
220280966,16.293,13,False
220354979,13.268,82,False
229228830,21.3,58,False
220300607,9.829,40,False
220576814,12.623,50,False
220281519,13.501,77,False
220191991,14.189,53,True
220522292,14.554,24,False
220472590,15.776,2,False
220605455,14.513,27,False
220548196,16.429,71,False
220700926,12.382,11,False
220271661,13.71,34,False
220458607,12.442,41,False
220673429,12.359,30,False
220612271,13.604,27,False
220440452,17.043,41,False
220251118,9.87,57,False
220216800,13.488,33,False
220150064,12.582,56,False
220240933,15.893,34,False
220551429,15.063,45,False
220220385,14.515,60,False
220561510,15.257,26,False
220425895,15.742,67,False
220554726,16.404,23,False
220462300,14.519,66,False
220334022,11.759,63,False
220647882,13.032,28,False
220717820,11.651,11,False
220293533,11.387,15,False
220233304,15.948,57,False
220552318,12.431,71,False
220693892,13.386,52,False
220580191,15.683,71,False
220215805,18.641,73,False
220429301,12.618,67,False
220171537,16.573,75,False
220632435,13.465,9,False
220525302,13.315,46,False
220194126,13.653,54,False
220502878,13.537,21,False
220417757,15.58,66,False
220620589,14.046,51,False
220575441,17.584,26,False
220270072,11.477,80,False
220224720,11.58,79,False
220347331,14.174,64,False
229228577,18.57,79,False
220690351,12.884,11,False
220531163,9.969,47,False
220304223,10.197,13,False
220188198,14.942,54,False
220359516,16.275,84,False
220464023,12.866,4,False
220292524,13.751,77,False
220687824,15.915,31,False
229228826,21.02,58,False
220557930,16.243,69,False
220361184,14.773,83,False
220427746,16.774,43,False
220589185,15.789,25,False
220590588,14.23,71,False
220669327,16.0,12,False
220452613,13.807,4,False
220235926,18.347,57,False
220160907,16.155,56,False
220465040,13.83,21,False
220661842,14.913,52,False
220250326,13.815,57,False
220358412,13.601,38,False
220181943,18.318,76,False
220231267,14.114,34,False
220367353,15.549,84,False
220486035,14.004,4,False
220416799,14.934,81,False
220643280,12.718,12,False
220521074,18.712,45,False
220513832,16.358,22,False
220257248,16.305,78,False
220545113,14.772,45,False
220514653,12.542,23,False
220537321,12.463,3,False
220720768,10.114,32,False
220465300,18.793,1,False
220415864,19.116,1,False
220206011,18.421,74,False
220360275,13.679,82,False
220226963,18.322,35,False
220501759,12.873,46,False
220297248,13.196,63,False
220720678,12.282,32,False
220405185,15.909,41,False
220470773,14.658,41,False
220296978,15.201,63,False
220670165,13.311,30,False
220205945,12.506,76,False
220662924,10.657,10,False
220412849,12.782,41,False
220261082,15.106,80,False
220172874,15.518,55,False
220249331,17.018,58,False
220267323,11.621,13,False
220352305,16.205,14,False
220588411,13.265,25,False
220246434,13.523,57,False
220185397,12.905,54,False
220669802,14.011,30,False
220230999,15.402,33,False
220564157,12.675,71,False
220339182,12.961,62,False
220527167,11.715,22,False
220330527,18.807,39,False
220556629,11.809,48,False
220556776,13.089,45,False
220681212,13.372,12,False
220677895,13.089,52,False
220182475,17.406,74,False
220450903,13.481,68,False
220621988,13.662,50,False
220606080,12.922,27,False
220471301,17.223,66,False
220501393,13.649,46,False
229228383,18.5,62,False
220654475,12.37,9,False
220611809,13.096,27,False
220175173,11.252,53,False
220722512,15.735,31,False
220526677,13.512,47,False
220431889,15.937,66,False
220403266,12.305,43,False
220212502,17.582,36,False
220342291,15.882,38,False
220261511,14.087,80,False
220273911,12.676,13,False
220236304,15.965,16,False
220675130,13.708,52,False
220511553,18.859,47,False
220223293,18.445,60,False
220256890,15.471,58,False
220357545,11.876,38,False
220509790,14.675,22,False
220411308,12.132,81,False
229228867,22.46,58,False
220208846,12.172,54,False
220707064,16.637,11,False
220217033,17.675,33,False
220697414,14.413,11,False
220253642,13.672,15,False
220674896,13.637,52,False
220533468,15.964,23,False
220513409,12.549,65,False
220175395,13.103,55,False
220684708,15.683,29,False
220230064,15.263,34,False
220581121,14.054,48,False
220140152,18.464,56,False
220535118,12.05,47,False
220706422,15.14,11,False
220714692,18.818,31,False
220724228,13.222,31,False
220721037,12.636,32,False
220474810,15.85,21,False
220445924,12.87,4,False
220210995,11.948,35,False
220159844,11.543,53,False
220484270,11.934,42,False
220634298,16.791,49,False
220522646,12.768,23,False
220648976,12.036,9,False
220226561,16.258,59,False
220454031,11.861,1,False
220469379,15.127,41,False
220361716,13.369,64,False
220370637,13.823,44,False
220551798,13.291,69,False
220668675,15.518,28,False
220549231,13.054,26,False
220678983,14.34,12,False
220491913,16.794,68,False
220347959,12.387,38,False
229228514,19.202,79,False
220661480,15.256,30,False
220680367,14.005,52,False
220519283,13.24,22,False
220483040,14.841,66,False
220716567,15.379,32,False
220472396,18.722,24,False
220686519,15.502,10,False
220431990,11.733,1,False
220684126,18.713,29,False
220555658,13.78,69,False
229228945,19.013,36,False
220171524,16.43,53,False
220392728,14.61,67,False
220650257,11.51,9,False
220419245,18.857,81,False
220499108,13.877,24,False
220189024,14.983,74,False
220218420,16.85,35,False
220428391,19.354,43,False
220629791,13.642,49,False
220652859,18.721,9,False
220354401,15.849,82,False
220140691,12.573,56,False
220459286,13.797,41,False
220633330,13.554,28,False
220507616,18.912,46,False
220231902,13.799,59,False
220210844,14.86,60,False
220658003,15.838,10,False
220323405,12.349,37,False
220742748,14.238,32,False
220689697,14.11,29,False
220516899,14.314,45,False
220187268,16.619,36,False
220195721,17.464,76,False
220710482,14.726,31,False
220575590,13.754,72,False
229228412,18.8,76,False
220409909,7.996,44,True
220660165,16.305,28,False
220232439,16.581,34,False
220491334,13.509,2,False
220702184,12.824,31,False
220634658,16.729,9,False
220236605,15.304,57,False
220234524,15.168,59,False
220459204,13.876,68,False
220234584,13.22,79,False
220188228,18.459,76,False
220237862,12.194,34,False
220493040,15.522,46,False
220310693,13.575,37,False
220309845,16.272,77,False
220302396,16.475,39,False
220658646,16.473,51,False
220358368,13.689,62,False
220400337,15.253,67,False
220699487,12.46,11,False
220601134,12.249,27,False
220676442,15.951,12,False
220218217,12.76,33,False
220546545,15.604,23,False
220374155,14.216,61,False
220550264,15.775,69,False
220147843,13.013,56,False
220202842,15.098,73,False
220450888,16.137,68,False
220345370,19.036,64,False
220335663,15.875,83,False
229228602,18.38,59,False
220717214,15.081,11,False
220569576,13.651,69,False
220621071,11.075,9,False
220566709,16.131,69,False
220208664,14.84,33,False
220194432,17.889,35,False
220225482,16.433,35,False
220196015,13.484,76,False
220304954,12.933,77,False
220319125,15.128,62,False
220290446,13.282,40,False
220347688,13.155,82,False
220503786,12.92,3,False
220377012,14.572,82,False
220342687,13.657,38,False
220238985,13.032,79,False
220536177,13.053,3,False
220523932,14.882,23,False
220688587,12.583,10,False
220545346,16.998,26,False
220194993,15.285,73,False
220309019,17.555,37,False
220355015,14.573,84,False
220151380,18.705,56,False
220161057,13.329,56,False
220190506,17.232,36,False
220201125,18.495,36,False
220283275,11.844,58,False
220244084,15.854,34,False
220667365,13.537,12,False
220392197,14.149,44,False
220454971,15.931,4,False
229228915,18.575,76,False
220510178,14.252,22,False
220203754,12.635,36,False
220331245,12.435,77,False
220618746,13.236,27,False
220648959,15.11,28,False
220718159,10.068,31,False
220346761,13.601,37,False
220369131,13.729,62,False
220684042,15.983,12,False
220525860,15.41,22,False
220187584,15.619,53,False
220510968,14.723,24,False
220551629,15.126,23,False
220664099,18.591,12,False
220695727,16.18,31,False
220175027,17.573,74,False
220541005,18.338,47,False
220591781,11.814,27,False
220361076,13.144,84,False
220212513,11.155,73,False
220700745,15.631,29,False
220616614,15.261,9,False
220702627,12.936,11,False
220193371,13.186,53,False
220490814,15.421,65,False
220179970,12.95,74,False
220589854,13.713,25,False
220489212,14.348,68,False
220452268,11.741,2,False
229228796,18.37,53,False
220620193,11.555,27,False
220267427,13.572,78,False
220166791,15.755,55,False
220201924,13.742,54,False
220473421,13.121,66,False
220610072,13.144,72,False
220282102,16.38,58,False
220410027,14.272,84,False
220647212,15.989,51,False
220405601,12.522,82,False
220181853,15.789,54,False
220358439,12.646,62,False
220198242,16.476,35,False
220487956,13.787,46,False
220617966,9.419,49,False
220287210,13.279,78,False
220197024,16.942,60,False
220160392,13.179,55,False
220443940,15.995,41,False
220496493,15.901,68,False
220173591,15.959,75,False
229228987,12.5,81,False
220322857,12.908,14,False
220192908,15.866,36,False
220177289,15.768,53,False
220410002,13.281,81,False
220508027,15.335,45,False
220552841,18.974,45,False
220485538,13.794,42,False
220645223,12.719,51,False
220583303,12.787,69,False
220277231,13.733,80,False
220185467,12.916,54,False
220524240,15.433,45,False
220308163,17.659,63,False
220229159,14.062,35,False
220304461,12.746,80,False
220667464,10.097,28,False
220379571,14.372,82,False
220285804,16.077,13,False
220552197,14.361,26,False
220671059,13.88,30,False
220423758,15.768,67,False
220196638,13.507,73,False
220339698,16.937,37,False
220222282,15.457,79,False
220347415,14.961,64,False
220654070,16.279,30,False
220499783,15.388,42,False
220347433,15.841,14,False
220322573,13.057,37,False
220586778,17.343,48,False
220210664,14.375,73,False
220639512,12.269,51,False
220395561,13.256,44,False
220214109,16.141,59,False
220369437,14.503,62,False
220231340,10.913,57,False
229228721,18.57,36,False
220362369,15.645,84,False
220721611,10.957,32,False
220183480,16.937,36,False
220651921,15.453,52,False
220502887,11.494,24,False
220308054,15.988,14,False
220364103,15.441,44,False
220238966,12.741,59,False
220542402,13.016,70,False
220650448,13.437,28,False
220197174,16.0,36,False
220250939,15.541,15,False
220162650,15.573,75,False
220257695,14.381,58,False
220454763,12.959,4,False
220662346,16.11,30,False
229228639,18.29,16,False
220718813,16.987,29,False
220647921,14.92,52,False
220231097,15.777,34,False
220210169,14.908,79,False
229228584,17.86,73,False
220246403,12.504,57,False
220267630,13.413,15,False
220365579,15.969,61,False
220650522,13.951,28,False
220560528,19.222,48,False
220694042,11.976,10,False
229228478,17.0,35,True
220464699,15.001,42,False
220228245,17.557,34,False
220229104,15.73,16,False
220211954,17.406,60,False
220230471,18.326,79,False
220141896,13.72,56,False
220214367,17.945,35,False
220693144,16.306,11,False
220172979,15.806,53,False
220509749,13.027,3,False
220184501,14.43,54,False
220575205,9.035,71,False
220152078,14.945,56,False
220204125,12.911,35,False
220623824,15.51,49,False
220714563,13.436,11,False
220588540,12.862,26,False
220647616,13.791,28,False
220197597,18.319,76,False
220533475,15.267,3,False
220543535,15.593,45,False
220158411,17.954,75,False
220477684,18.402,4,False
220321954,14.291,63,False
220493550,12.057,65,False
220224488,13.212,35,False
220218078,16.184,57,False
229228821,20.58,58,False
220712775,16.315,29,False
220152847,13.199,56,False
220276244,13.013,63,False
220222858,18.775,35,False
220488774,14.789,42,False
220456428,15.947,4,False
220213712,13.754,33,False
220504775,18.032,22,False
220185256,13.454,55,False
220604532,12.742,72,False
220570241,15.712,26,False
220235811,13.94,57,False
220233282,13.331,59,False
220558588,13.84,48,False
220493606,16.245,22,False
220229907,17.953,60,False
220482333,15.921,65,False
220582849,16.861,25,False
220698202,13.784,31,False
220433529,17.681,1,False
220401858,12.014,44,False
220381629,15.787,61,False
220666485,14.787,30,False
220491850,15.757,46,False
220297076,11.138,39,False
220667459,11.963,52,False
220449798,12.142,21,False
220231856,14.859,59,False
220487200,14.468,22,False
220211508,13.836,79,False
220503189,11.863,22,False
220384650,14.563,44,False
220299618,16.165,37,False
220394047,10.811,84,False
220621216,16.305,51,False
220478251,14.188,46,False
220530461,16.269,45,False
220536127,19.162,22,False
220396813,15.813,81,False
220264645,15.601,15,False
220491734,17.658,2,False
220665172,15.5,12,False
220367651,10.932,82,False
220533538,16.192,70,False
220291439,12.636,15,False
220279381,13.365,40,False
220610601,12.891,50,False
220549006,13.284,23,False
220304985,13.963,14,False
220527972,15.975,22,False
220292773,13.284,15,False
220200063,15.754,36,False
229228434,19.3,55,False
220145800,16.002,56,False
220606366,12.828,49,False
220546415,13.016,47,False
229228866,22.46,58,False
220360932,18.517,61,False
220533834,12.335,23,False
220450503,14.722,66,False
220460133,16.676,21,False
220178326,17.908,55,False
220619874,13.323,27,False
220230726,11.569,34,False
220342589,18.344,14,False
220154152,13.818,75,False
220291918,10.671,37,False
220467322,11.051,68,False
220484200,13.743,21,False
220161153,14.263,55,False
220588469,12.728,72,False
220316220,13.569,37,False
220218767,13.177,73,False
220224526,18.166,59,False
220724852,12.665,32,False
220261655,16.281,15,False
220486332,19.143,2,False
220505138,13.352,3,False
220511366,12.976,22,False
220514052,13.745,3,False
220681235,16.953,52,False
220412923,12.593,84,False
220429791,12.467,67,False
220403056,11.02,43,False
220448836,12.878,68,False
220433553,14.335,41,False
220243117,14.572,34,False
229228525,19.298,75,False
220355746,15.16,64,False
220443368,15.587,1,False
220316682,12.112,63,False
229228492,18.1,43,False
220505225,13.9,22,False
220551943,14.096,48,False
220243412,11.569,33,False
220349141,13.438,82,False
220237762,11.436,34,False
220162807,11.273,56,False
220299642,14.166,39,False
220227239,17.567,73,False
220203155,18.245,60,False
220250339,13.672,16,False
220432881,13.686,66,False
229228905,18.499,74,False
220661200,15.129,28,False
220669861,14.268,28,False
220305660,15.102,63,False
220492492,13.811,24,False
220449845,15.127,1,False
220153710,19.209,56,False
220451401,15.73,81,False
220668111,12.403,52,False
220148325,16.029,56,False
220522656,17.683,47,False
220441477,15.628,21,False
220717312,16.236,32,False
220185027,12.782,53,False
220230900,18.017,59,False
220523750,15.374,45,False
220382764,14.134,67,False
220226683,18.25,73,False
220724915,14.982,11,False
220231050,15.392,59,False
220531581,15.807,23,False
220258182,18.503,40,False
220275491,12.782,15,False
220664644,15.634,30,False
220500697,10.853,65,False
220490575,15.547,3,False
220175702,18.11,74,False
220471407,15.686,66,False
220660477,16.303,30,False
220177617,12.745,75,False
220450096,14.208,1,False
220439296,14.279,4,False
220458592,13.038,21,False
220404415,13.723,81,False
220177627,12.985,76,False
220367108,10.508,61,False
220174423,17.827,74,False
220513893,14.938,45,False
220502911,18.666,42,False
220200796,15.317,60,False
220651136,15.413,51,False
220354273,13.923,38,False
220428960,11.148,41,False
220215594,13.238,73,False
220538567,15.92,47,False
220142976,15.984,56,False
220214845,15.951,60,False
220468466,15.053,68,False
220298247,11.089,58,False
220439389,18.425,41,False
220441569,15.828,43,False
220634913,13.116,27,False
220167237,14.561,55,False
229228804,18.35,54,False
220465138,12.42,46,False
220268445,12.32,13,False
220746759,14.2,32,False
220467435,14.035,42,False
220233971,17.698,34,False
220351718,16.696,84,False
220334500,13.473,64,False
220192663,18.091,74,False
220190134,8.383,76,False
220406456,18.806,81,False
220522188,13.932,65,False
220204360,18.273,35,False
220512190,15.603,2,False
220157239,15.24,55,False
220584210,13.123,27,False
220235026,12.217,16,False
220434146,14.372,41,False
220530788,15.353,22,False
220220587,13.68,73,False
220716995,11.96,29,False
220362689,15.841,62,False
220684220,16.407,30,False
229228976,17.0,33,False
220356153,16.557,83,False
220277262,15.715,80,False
220615157,14.948,25,False
220313411,16.173,63,False
220500251,14.078,65,False
220476999,13.753,4,False
220531179,15.602,47,False
220185653,18.254,74,False
220355147,19.006,83,False
220520374,12.206,47,False
220183972,11.017,53,False
220298779,11.394,63,False
220515244,12.064,70,False
220238524,16.483,57,False
220680509,12.837,12,False
220172748,10.905,75,False
220253453,15.271,57,False
220185415,17.829,55,False
220423893,15.371,43,False
220393336,12.843,84,False
220617876,13.435,9,False
220619702,17.508,50,False
220233625,12.667,34,False
220646319,14.127,51,False
220383788,18.128,61,False
220373637,15.791,61,False
220304945,12.671,63,False
220621218,15.278,51,False
220569769,6.912,26,False
220174736,11.841,53,False
220396508,15.82,84,False
220506025,13.903,24,False
220518387,12.459,22,False
220183530,18.822,54,False
220231080,18.395,33,False
220249805,12.395,15,False
220294530,18.091,13,False
220265613,9.602,78,False
220553963,12.811,71,False
220699331,10.595,29,False
220694352,13.678,10,False
220683174,16.728,12,False
220325048,16.093,37,False
220537239,12.871,45,False
220422583,12.661,43,False
220177653,13.377,36,False
220232704,12.776,79,False
220493692,12.111,22,False
220222914,17.244,59,False
220555811,15.963,69,False
220301768,15.077,80,False
220216931,16.13,60,False
220609084,16.957,27,False
220424451,8.926,43,False
220629341,16.838,49,False
220275823,14.924,34,False
220165591,12.735,75,False
220341573,13.481,82,False
220207830,13.698,60,False
220217533,12.606,33,False
220516319,12.681,22,False
220388696,11.798,67,False
220611951,15.374,25,False
220548021,10.986,3,False
220338496,19.038,37,False
220538554,15.913,70,False
220459547,14.689,66,False
220222349,13.294,79,False
220321122,13.318,39,False
220406262,13.818,67,False
220527595,12.568,23,False
220540965,10.428,23,False
220200591,9.656,36,False
220214688,18.295,35,False
220230951,18.055,79,False
220664688,12.151,12,False
220464820,15.96,21,False
220653893,13.785,30,False
220371351,12.43,44,False
220189921,15.916,53,False
220289073,12.425,63,False
220347553,15.408,82,False
220396182,15.755,61,False
220301642,12.776,40,False
220200815,10.13,76,False
220484647,12.602,22,False
220252998,10.635,59,False
220213463,13.252,79,False
220228558,12.396,35,False
220174276,11.184,75,False
220599755,16.259,49,False
220533965,18.257,70,False
220687222,14.629,12,False
220281068,11.878,15,False
220686906,11.687,29,False
220439086,13.537,67,False
220270606,15.834,13,False
220254829,11.582,80,False
220406074,8.842,67,False
220495866,16.606,46,False
220182548,17.871,74,False
220681784,11.778,12,False
220216445,10.88,60,False
220402091,14.295,67,False
220292250,13.542,63,False
220508614,13.647,2,False
220170857,15.448,55,False
220579721,15.923,72,False
220601684,12.302,25,False
220604593,12.114,50,False
220416201,13.418,81,False
220304643,16.88,63,False
220286454,13.084,58,False
220466929,12.525,42,False
220514033,15.501,24,False
220298065,13.018,77,False
220298846,13.578,13,False
220312821,12.93,14,False
220576319,12.403,48,False
220589559,13.074,72,False
220217662,17.067,73,False
220363955,10.713,44,False
220560335,11.315,69,False
220671013,14.324,52,False
220259414,15.186,34,False
220660221,12.629,10,False
220400659,17.79,81,False
220492049,13.656,21,False
220306791,15.507,14,False
220697818,18.253,10,False
220196963,11.123,73,False
220570489,14.271,23,False
220398106,12.847,67,False
220665810,15.109,10,False
220719806,15.921,31,False
220343201,13.626,82,False
220412676,15.036,1,False
220453887,9.06,68,False
220563689,13.46,69,False
220483619,16.42,42,False
220224242,15.925,73,False
220443228,14.193,4,False
220217645,17.691,60,False
220171907,11.853,55,False
220520823,13.682,70,False
220183045,13.456,74,False
220643470,10.839,51,False
220448411,13.532,41,False
220571656,16.615,23,False
220587821,16.557,27,False
220395236,11.593,81,False
220540640,14.053,3,False
220585940,11.504,50,False
220356949,11.509,82,False
220217578,12.628,79,False
220194411,17.804,36,False
220222678,13.715,34,False
229228903,18.47,76,False
220217974,18.187,35,False
220160843,13.486,53,False
220246285,16.278,80,False
220188268,17.597,36,False
220210851,15.739,36,False
220513898,16.394,65,False
220507881,10.194,24,False
220548050,14.798,23,False
220534840,13.101,45,False
229228510,19.342,71,False
220214201,18.056,33,False
220603188,12.37,25,False
220550118,18.429,69,False
220233735,17.118,57,False
220328027,17.01,39,False
220181167,14.852,76,False
220222351,9.988,35,False
220687583,13.638,29,False
220323488,13.312,77,False
220217340,17.367,33,False
220227013,12.814,57,False
220476232,13.184,21,False
220366142,15.572,82,False
220522780,12.681,22,False
220572327,10.641,26,False
220175821,14.199,75,False
220486675,14.604,42,False
220486700,18.056,24,False
220238948,13.45,59,False
220206839,15.639,73,False
220637351,13.784,28,False
220376507,13.007,64,False
220301069,15.982,77,False
220446453,14.845,67,False
220446960,17.011,66,False
220378910,16.228,84,False
220374326,13.219,64,False
220392985,16.841,82,False
220530425,15.905,46,False
220465478,12.708,4,False
220345182,13.028,37,False
220184071,17.844,54,False
220494191,13.271,65,False
220488579,15.557,2,False
220491660,15.602,68,False
220599156,12.315,72,False
220504903,11.962,3,False
220656135,11.49,51,False
220368989,13.8,61,False
220341658,14.918,38,False
220535923,13.676,70,False
220165256,13.365,56,False
220469919,14.12,21,False
220685984,16.989,12,False
220658409,16.548,49,False
220512813,15.734,22,False
220581763,15.531,72,False
220263608,13.662,57,False
220681635,12.936,29,False
220315852,14.714,83,False
229228984,20.1,55,False
220383954,15.318,82,False
220255039,15.286,34,False
220249720,15.616,15,False
220351059,15.777,62,False
220453453,13.421,1,False
220285697,12.604,15,False
220435118,12.966,81,False
220499249,13.366,65,False
220259878,13.147,34,False
220651997,15.517,12,False
220355851,15.504,38,False
220473236,13.79,66,False
220692999,18.533,29,False
220217592,15.173,35,False
220655034,15.706,28,False
220639033,16.151,9,False
220459346,15.538,21,False
220261261,15.13,80,False
220209107,13.232,60,False
220315860,8.242,13,False
229228933,18.926,54,False
220631335,16.178,9,False
220450593,14.481,66,False
220662047,12.298,30,False
220495126,15.933,22,False
220477669,13.601,66,False
220557226,16.431,69,False
220246240,13.763,79,False
220644131,9.335,9,False
220522664,13.787,70,False
220174528,14.477,75,False
220323407,15.91,39,False
220428506,12.999,67,False
220448813,16.152,43,False
220547987,13.605,22,False
220189929,12.062,76,False
220180451,15.243,75,False
220224423,16.386,59,False
220171032,16.344,74,False
220285258,13.535,15,False
220433642,13.811,41,False
220693051,19.429,52,False
220458123,18.639,2,False
220328598,17.64,83,False
220370860,16.293,44,False
220197956,14.408,36,False
220542489,15.374,23,False
220654442,14.863,9,False
220595449,14.749,72,False
220391037,12.727,61,False
220507529,12.651,65,False
220516643,16.403,65,False
220361710,12.772,64,False
220169529,16.472,75,False
220203606,15.936,73,False
220626413,13.261,72,False
220500891,13.702,65,False
220596072,13.365,25,False
220180963,18.406,74,False
220197238,18.034,54,False
220730889,12.319,32,False
220510477,9.163,65,False
220427931,15.882,1,False
220639865,13.526,28,False
220522038,14.859,23,False
229228619,17.76,54,False
220300816,12.978,77,False
220541697,18.616,69,False
220294984,11.21,14,False
220334642,12.863,63,False
220328504,13.007,14,False
220505910,12.789,24,False
220527471,15.375,3,False
220216122,18.291,35,False
220627438,13.648,27,False
220646337,18.757,30,False
220226243,16.987,34,False
220204131,13.14,73,False
220151091,14.045,55,False
220256982,12.725,78,False
220420875,13.918,67,False
220464918,12.079,4,False
220559705,8.232,71,False
220446493,11.624,1,False
220482805,15.852,2,False
220521826,15.511,22,False
220281773,14.667,39,False
220652951,8.975,9,False
220320708,17.025,83,False
220146202,12.255,56,False
220605820,13.762,27,False
220628470,12.651,28,False
220251387,15.831,80,False
220405297,14.231,67,False
220221336,17.879,34,False
220194601,15.566,74,False
220215806,15.285,33,False
220599340,11.508,50,False
220338481,13.787,64,False
220675872,13.975,30,False
220455883,10.287,66,False
220480134,19.097,66,False
220541867,10.925,3,False
