204971722          13.922         105.571
204973550          12.661         102.734
205372074          15.322         233.315
204929291          11.226          19.161
205304445          12.582          45.398
205009432          12.473          31.795
205314390          14.594         160.882
205059739          13.935          90.575
205071984          12.005          28.807
205374909          14.487         166.144
205112955          15.556         269.176
205371335          15.647         325.954
205131031          13.044          84.119
205034667          11.856          48.787
205321472          15.339         194.722
205312747          11.335          18.279
204944872          11.898          27.221
205040974          11.309          21.950
205146145          11.948          86.853
205118919          15.033         178.980
205346008          11.639          40.699
205074680          14.077         116.678
205141301          12.073          28.686
204959709          11.675          23.454
205382407          16.349         392.933
204938031          13.561          75.696
205124431          12.146          28.580
204942657          12.890          39.114
205074002          15.889         518.936
204953489          12.977          62.735
204980377          12.725          42.938
205119082          13.179          48.513
204961335          10.998          15.031
205253912          15.061         239.975
205032123          12.481          33.824
204990892          12.593         106.543
204938208          13.118         116.070
204964919          13.418          99.485
205077984          13.785          89.185
205292077          13.721         416.497
204934637          14.271          97.740
205181841          13.050          55.270
205141984          13.904         110.565
205041808          12.268          30.759
205060361          11.566          21.541
205098337          13.246          55.602
204982743          13.588          62.849
205148699          12.389         223.950
204981748          11.837          87.555
205146590          11.064         286.234
205050711          10.588          32.105
205014729          12.436          35.298
205067365          12.117          41.815
204932578           6.580          97.038
204983294          14.501         109.262
205001150          13.779          82.312
205063980          13.267          89.175
205054105          12.608          32.355
205046570          12.730          77.747
205222653          12.489          39.785
205307505          12.107          36.279
205023164          10.931          22.416
204962183          11.704         100.307
204931829          13.417          90.922
205172701          12.600          38.514
205119043          11.700          21.354
205052980          13.906         127.797
204987954          12.868         100.294
205191640          12.078          30.997
205105659          13.420          48.063
205024818          10.059          19.448
205101541          11.897          25.616
205157710          13.485         114.456
205036886          11.739          91.488
205189109          14.161         145.049
205147600          12.353          35.055
205335900          14.033         103.223
205116151          14.373          98.026
205214628          12.388          35.271
205399260          15.505         363.213
205148497          13.056          50.577
205239998          15.033         192.748
205170468           9.904          15.761
205109565           8.902             nan
205125186          14.644         148.722
205369785          15.432         352.377
204925041          12.285          27.772
205089948          12.223          35.366
205265213          11.815          28.339
204966989          11.218          17.952
205036291          13.318         106.896
205312275          12.580          41.541
205370335          12.926         116.020
205033417          13.072          83.416
204925469          14.006         201.816
205149335          11.845          42.327
205162794          12.413          35.907
205305409          13.921          89.553
205044371          13.719          75.376
204978688          13.450          89.842
204957354          13.631          78.298
204933555          10.362          13.614
205373596          11.850          45.344
204946751          11.942          24.810
205109356          11.665          23.865
205081379          11.280          18.771
204907443          11.998          86.513
205000580          15.685         275.208
204998093          12.568          36.382
205367980          15.450         278.970
204928645          13.269          96.812
205059676          10.966          16.067
205013420          15.481         219.224
205095711          11.981         295.525
205000104          13.203         125.783
204918205          12.792         152.865
205087956          15.001         279.162
205353822          13.250          89.995
205082910          11.994         104.893
204944697          13.802          75.685
205285971          11.960          35.597
204948052          12.562          34.173
205221494          13.757          31.132
205139285          13.606          93.467
205086689           9.023          36.210
205069752          12.591          87.446
204974228          11.838          24.945
