c07
219174185,12.501,499.916,36.280,0
214984195,12.935,838.777,45.580,0
213515665,14.085,2984.821,119.702,0
214792277,13.001,55946.302,52.048,1
214892979,12.212,423.108,20.085,0
216625431,14.201,2929.282,89.802,0
213549332,14.210,763.194,104.203,0
216631089,11.147,27.549,12.556,1
217066606,8.879,45.378,5.109,1
215785741,15.725,65210.129,550.989,0
218717900,13.297,373.535,89.830,0
216948895,12.555,1208.573,88.746,0
216545895,11.868,145.932,16.562,0
217078108,14.513,1091.292,145.066,0
216337721,11.987,44.464,15.635,0
214446028,15.461,7329.955,137.913,0
219244415,14.611,11060.690,122.444,0
215113691,13.755,1156.676,58.830,0
215909885,11.860,394.188,25.307,0
214835379,12.908,819.300,35.554,0
215428276,11.393,46.519,14.570,0
215009062,13.168,804.013,107.285,0
218699299,11.986,1938.392,26.555,0
216896129,14.181,991.528,51.532,0
214262046,11.199,151.216,13.092,0
216406910,13.725,1345.373,82.516,0
214397213,14.170,907.271,222.253,0
214894419,9.873,553.065,36.517,0
216811865,15.891,1114.117,273.076,0
216456881,12.857,3009.883,35.720,0
217515104,16.767,19584.324,484.236,0
215017506,13.371,326.528,106.082,0
214595079,14.132,2721.900,66.114,0
219116746,17.220,15949.052,255.640,0
219273468,10.668,229.525,20.597,1
219632609,12.898,310.197,84.038,0
219565451,17.105,1217.360,92.135,0
216489938,12.482,139.890,31.876,0
213783043,11.555,151.920,18.937,0
216040234,15.012,3726.130,95.091,0
213281815,10.767,1297.855,15.547,0
213497322,10.568,16654.733,1241.859,1
213851827,16.449,15937.321,410.629,0
216043693,11.885,329.154,27.333,0
213757085,12.871,982.916,33.665,0
214712200,12.869,9455.299,78.378,0
215177486,12.604,284.788,28.083,0
215067774,13.190,572.651,66.994,0
213587432,13.594,353.703,124.857,0
215246147,16.956,7452.562,540.634,0
217740223,14.442,254.889,68.234,0
217055782,13.979,257.208,89.546,0
213219091,13.293,2250.251,85.914,0
213969547,13.098,1092.208,39.352,0
215961983,11.972,542.709,67.295,0
213576474,14.105,7434.656,418.365,0
217791791,12.468,1203.479,27.332,0
219661113,16.520,38080.215,163.335,0
215143501,12.352,1366.813,37.133,0
218897287,11.917,754.627,20.602,0
214954403,14.741,933.875,62.048,0
215356698,12.797,1425.340,59.614,0
215690395,17.275,8168.163,747.592,0
213642328,14.123,4876.299,62.177,0
215050244,14.016,3332.552,62.720,0
218482113,13.117,5889.517,51.910,0
215781845,13.133,253.287,49.939,0
215364084,13.535,8155.523,64.444,0
214764976,13.023,2259.316,71.804,0
219615843,12.304,370.251,32.538,0
218630693,12.861,137.201,32.975,0
219583146,17.813,14314.066,774.034,0
219539038,12.464,3560.672,31.187,0
216051482,16.401,5206.097,57.165,0
217354041,11.893,2284.787,18.287,0
218822970,11.806,605.346,28.647,0
217857211,12.378,200.535,23.105,0
218767076,13.403,1283.918,72.522,0
229228149,18.500,9605.746,101.450,0
214894049,13.396,4320.805,39.748,0
216724124,14.345,605.085,68.985,0
215884885,12.282,70.060,25.419,0
218370532,11.091,2051.307,51.590,1
214260232,11.899,88.207,19.383,0
219295624,11.968,1410.171,67.505,0
215261085,11.870,35.997,16.598,0
215916451,16.216,5310.582,450.681,0
218953713,12.684,504.555,46.488,0
216452692,12.034,341.488,66.445,0
218495753,14.586,3408.284,115.344,0
219189236,12.037,689.226,23.659,0
213740486,16.024,1360.964,268.473,0
215459410,12.318,1063.311,80.882,0
216455941,13.194,356.652,34.207,0
215066088,11.959,930.211,19.550,0
214919686,14.816,1672.310,82.191,0
219440817,13.320,1219.290,111.650,0
213435847,13.730,621.577,140.556,0
213654331,11.995,4005.528,19.172,0
213869830,18.150,12552.797,635.334,0
215831174,12.887,2185.753,29.220,0
215358688,13.715,1058.925,127.590,0
216309738,11.861,1950.445,16.440,0
219581408,12.465,797.909,33.000,0
214996466,14.086,324.072,60.623,0
215230978,13.465,790.390,82.553,0
218177362,15.072,6286.656,70.594,0
216027249,13.673,68.217,33.208,0
229228289,18.600,15963.883,465.243,0
218444048,13.010,3006.125,40.764,0
219073502,12.727,249.885,37.168,0
215176659,13.603,3162.589,88.369,0
216954349,14.031,345.909,68.350,0
216709058,9.231,115.685,64.454,1
218555370,12.786,1240.505,35.017,0
219211909,13.808,3270.957,94.921,0
217204898,14.258,262.154,75.403,0
214736958,13.404,683.595,107.835,0
216060313,12.223,309.438,17.668,0
219308503,17.034,18196.540,497.706,0
219393078,11.651,612.616,17.442,0
219287360,17.411,46741.883,1714.933,0
214770757,13.036,7640.683,83.608,0
215228179,12.649,629.989,84.976,0
215125918,12.040,3373.070,51.832,0
214687255,13.879,1808.397,115.339,0
217295838,14.194,821.604,60.710,0
219837647,15.989,10400.375,277.448,0
216702042,13.061,112.792,34.145,0
213583695,12.276,1719.365,31.069,0
215060057,8.674,405.131,24.133,0
213398140,15.125,20655.355,510.839,0
216375405,12.577,44.547,27.564,0
219552949,11.682,494.093,51.961,0
214988454,13.137,1459.395,37.331,0
213808472,14.061,521.175,101.359,0
218644368,16.891,12878.205,83.798,0
219256772,13.248,844.396,40.500,0
218485092,14.917,6003.012,119.247,0
219711484,13.649,50931.628,66.009,0
216545527,13.001,1205.672,27.987,0
215096803,11.784,224.025,20.050,0
218710799,12.081,684.877,28.616,0
215079348,14.041,7092.304,70.415,0
213692448,12.206,254.461,78.015,0
216616961,14.133,2430.624,115.202,0
214819979,13.187,1857.596,54.828,0
219154868,12.429,303.218,43.186,0
215211821,13.778,3544.703,68.923,0
213363123,16.991,5090.941,881.253,0
218470240,13.101,2977.002,38.616,0
217816109,14.020,785.188,81.566,0
213593939,14.320,1803.483,121.772,0
215728006,13.132,547.738,112.234,0
215606645,15.310,486517.674,10902.351,1
218752328,12.233,3638.457,28.745,0
219625329,11.932,501.760,23.317,0
215881525,12.363,1856.194,26.288,0
217030881,14.233,2129.743,78.650,0
214998748,9.093,1138.103,40.068,0
216148630,16.345,7434.082,302.553,0
218657106,12.343,527.283,42.700,0
213231546,10.899,521.648,16.635,0
215974418,14.121,6576.761,58.806,0
213855911,13.396,844.784,50.016,0
213755293,18.256,20078.559,795.529,0
215001151,11.005,176.975,15.201,0
214354187,11.817,2190.310,20.607,0
215093340,17.029,27106.975,356.921,0
219528284,13.095,5197.488,121.053,0
213633669,11.998,230.217,39.950,0
213385540,9.352,332.286,8.729,1
216223958,12.835,1122.667,30.300,0
213472333,15.404,2205.821,301.292,0
214607747,12.349,185.686,40.514,0
217410495,11.712,178.193,15.720,0
218294878,12.682,2969.163,42.979,0
215145663,13.660,333.180,50.347,0
219391576,13.814,81352.869,164.363,0
213508255,13.293,296.284,108.223,0
218295031,13.369,4795.693,75.647,0
216909390,14.036,1613.704,123.981,0
216129500,12.105,3805.022,455.750,0
215048913,13.534,2219.928,37.312,0
214289719,15.682,24310.965,20411.536,0
214896541,13.336,173.844,107.399,0
216079203,12.703,4627.423,30.742,0
213732610,13.991,591.064,56.529,0
215222574,13.017,211.941,39.925,0
213484241,15.830,2837.981,424.709,0
214574549,10.624,2207.048,51.130,1
217834817,10.768,308.468,20.840,1
218914493,11.051,301.508,16.413,1
219095417,13.953,3090.114,54.966,0
219379881,13.959,1112.087,77.031,0
216576368,14.020,393.207,46.469,0
215213372,13.635,1915.374,115.678,0
214716613,14.494,384.061,98.841,0
216056670,12.621,192.528,27.890,0
213701170,10.901,2160.304,26.901,1
214682239,13.849,35021.450,66.446,0
213201754,12.273,627.835,36.780,0
216896182,14.074,2627.363,49.168,0
218942345,10.303,525.093,355.618,1
217604286,13.118,297.007,29.327,0
214221231,12.072,1689.730,23.727,0
216465235,13.586,1053.202,94.856,0
214759450,14.057,7759.511,116.650,0
219625892,15.497,164172.348,2956.188,1
213760645,11.974,432.584,23.067,0
216541229,18.366,33807.192,330.871,1
213832708,13.288,250.342,87.764,0
217983626,12.915,206.884,25.878,0
215146346,13.060,871.895,100.468,0
218021766,12.311,438.830,21.510,0
214648645,13.262,994.908,71.863,0
214996521,13.828,8948.684,63.046,0
213746430,11.793,155.744,79.141,0
215787814,13.832,3434.996,71.212,0
215293607,15.294,3523.924,1494.606,0
213187365,15.974,9002.247,640.046,0
219713804,12.766,2274.906,36.415,0
215004369,14.649,5696.941,307.462,0
219566722,13.490,974.260,111.109,0
