c00
202090096,11.300,29.480,12.923,1
202088746,12.300,66.182,22.119,0
202093470,13.200,226.250,49.195,0
202136994,12.600,199.610,85.789,0
202127409,11.900,2055.195,65.068,0
202136185,14.600,278.742,159.409,0
202137659,15.100,257.668,108.328,0
202086130,14.300,401.596,52.970,0
202087486,13.800,781.976,41.374,0
202127944,10.600,251.364,56.124,0
202068540,14.500,3467.812,73.271,0
202074775,15.400,1800.517,255.149,0
202072891,11.600,480.375,17.526,0
202094333,10.100,453.463,18.729,1
202064539,13.300,25871.877,24626.510,0
202060092,9.200,524.946,486.288,1
202127325,12.200,686.952,96.896,0
202086379,14.400,2303.193,79.656,0
202061129,14.100,1162.652,222.240,0
202062604,12.400,133.255,28.820,0
202127862,13.300,426.314,154.346,0
202088735,15.100,334.874,146.057,0
202068134,13.800,740.104,51.188,0
202068518,14.500,659.648,96.980,0
202135798,15.600,79876.601,185.575,0
202060920,12.000,728.224,14.268,1
202127704,12.800,3434.615,251.062,0
202135829,13.200,197.798,81.962,0
202067399,14.700,5294.784,2006.277,0
202139018,14.300,883.219,73.507,0
202090664,11.000,83.328,35.017,1
202062603,12.400,330.313,97.231,0
202087156,12.300,319.426,57.741,0
202081271,14.600,315.606,44.549,0
202139235,14.700,1174.347,139.367,0
202072613,11.100,1145.323,1088.991,1
202090954,11.400,255.792,14.129,0
202092321,11.200,337.872,42.008,1
202094355,10.600,274.703,24.830,1
202072579,11.400,6501.942,15.322,0
202067694,12.200,319.355,90.697,0
202087522,13.800,212.749,61.106,0
202081823,15.700,2934.919,2800.804,0
202065846,12.300,6075.298,67.179,0
202137189,14.100,1483.576,72.538,0
202137009,15.600,2105.463,147.017,0
202092712,11.500,197.282,16.440,0
202072283,10.900,292.237,12.594,1
202070414,14.500,7838.391,47.146,0
202081725,15.700,730.848,411.401,0
202064269,12.400,304.558,29.622,0
202072447,11.000,74.892,14.399,1
202089567,11.500,256.835,22.626,0
202089397,11.400,45.542,17.474,0
202138792,13.200,340.473,60.166,0
202084713,15.700,638.456,120.817,0
202137997,14.500,301.143,59.706,0
202068725,11.600,285.341,78.761,0
202059697,14.600,693.077,87.367,0
202090211,12.500,121.695,23.103,0
202139924,15.800,2216.589,180.402,0
202127424,12.500,1001.178,105.750,0
202066466,13.700,255.463,47.612,0
202128805,11.300,776.603,70.867,0
202072634,11.300,525.993,494.543,0
202135259,15.700,19842.274,223.708,0
202063042,9.000,361.867,316.862,1
202138335,14.200,1156.728,94.594,0
202136126,14.500,268.286,83.047,0
202137683,15.200,3695.332,60.040,0
202068598,15.500,997.071,301.142,0
202060909,12.000,661.899,471.893,0
202066033,13.500,2347.112,111.214,0
202062458,9.500,112.110,24.646,1
202090574,13.900,634.487,53.284,0
202137664,14.700,3817.211,89.454,0
202137500,13.700,150.118,75.578,0
202084906,15.400,3293.955,128.649,0
202092470,9.500,231.404,11.233,1
202074781,15.400,2440.917,64.244,0
202090693,9.100,88.253,17.140,1
