211746828          17.822        3434.087        3438.674         256.136 0 0
211550228          14.958         828.449         886.122          51.384 0 0
212008981          13.666         338.244         348.971          32.842 0 0
211943454          12.657         175.701         171.832          19.297 0 1
211353630          11.102         203.725         201.510           9.310 0 0
211484707          13.961         175.158         144.988          36.255 0 0
212140073          12.267         297.581         306.860          15.166 0 2
211943466          11.558         105.549         106.870          11.738 0 0
211550255          12.676         171.636         171.823          19.972 0 0
211681332          15.408         934.165         931.125          70.718 0 2
212140084          14.639         854.438         845.948          45.974 0 4
212074550          14.946        1789.211        1912.401          53.257 0 2
212009016          13.092         132.203         138.734          24.275 0 0
211615806          13.161         376.941         355.785          19.041 0 0
211419202          17.509        7576.585        7521.916          91.193 0 2
211484744          12.874         291.380         288.591          21.789 0 0
211550284          11.561         378.415         366.792          11.733 0 0
211484749          13.613         250.349         252.274          31.112 0 0
212074578          16.553        1406.958        1443.547         138.972 0 0
211943506          14.180         287.330         285.255          40.857 0 0
211812437          18.966       29306.254       30831.335         247.043 0 4
211681365          11.727         778.974         964.458          12.677 0 0
211419226          12.846         271.005         276.036          21.747 0 0
211484763          11.567         100.444         101.062          11.897 0 1
212009056          11.066         131.671         125.688          10.033 0 0
211615840          12.126         336.824         338.442          13.764 0 0
211484776          14.524       43296.779       39620.004          47.309 0 0
211550313          14.165         152.683         151.447          39.558 0 0
211812457          13.976         131.260         128.559          36.618 0 3
212140139          14.132         508.738         516.351          40.446 0 0
212140140          14.665         325.555         330.464          51.030 0 1
211812468          11.387         271.823         276.480          11.240 0 0
211615862          13.046          88.624          87.362          19.928 0 0
211484790          10.893         246.426         249.027           8.899 0 0
211681402          18.462        3020.597        3095.134         166.307 0 0
211419258          17.745        2197.196        2186.605         132.808 0 2
211943550          17.997        2454.145        2506.321         225.901 0 0
211484804          13.906          98.372          98.867          27.677 0 0
211681413           9.713        1339.939        1352.214           5.030 0 0
211812488          13.106         210.604         205.303          24.009 0 0
212140171          14.508         574.239         608.914          47.708 0 0
211746967          13.216        4863.301        4979.945          23.350 0 4
211812508          13.951         133.949         136.545          35.854 0 0
211943584          16.530         696.537         700.636         114.507 0 0
212009125          12.690         746.358         750.187          21.292 0 0
211353766           9.991         392.230         389.105           5.836 0 0
212009127          16.351         829.197         848.639         106.315 0 1
211943592          18.147        1654.518        1729.134          87.826 0 5
211353769          10.587         282.120         291.086           7.850 0 0
212009130          14.482         161.822         165.936          46.670 0 1
212074667          12.339         378.640         394.161          17.160 0 0
211353770          12.511         326.636         327.243          17.614 0 3
212009131          18.871        8040.601        8200.708         340.726 0 4
212074674          13.122         213.650         221.176          25.969 0 0
211615925          15.996         838.491         865.063         100.431 0 0
211353786          11.716         315.235         311.664          13.644 0 0
211943613          14.920         214.988         215.656          56.543 0 0
212009150          16.403         720.471         739.470         108.999 0 0
211747008          11.100         209.202         184.712           9.871 0 0
211943617          18.565        6625.073        6754.591         323.652 0 0
211943618          14.054         190.282         192.644          37.519 0 0
211419331          18.225        5209.223        5167.565         263.690 0 3
211943620          11.628         195.136         205.346          12.666 0 0
211550405          17.727        2928.530        2930.985         159.588 0 4
211943622          14.441         313.140         307.451          42.445 0 0
211747021          12.942         135.000         143.223          22.625 0 4
212074702          17.953        3806.704        4055.319         229.515 0 0
212140240           9.744         677.612         826.489           5.169 0 0
211943635          17.912        1904.838        1952.985          82.387 0 4
212009177          12.195          93.002          96.968          16.765 0 0
211615966          12.414         160.543         164.680          17.902 0 3
211419362          12.553         153.153         153.853          17.664 0 0
211878118          11.703         141.951         140.627          13.293 0 0
212009190          14.221         155.552         148.633          41.518 0 0
211681515          12.885         126.977         122.665          21.413 0 0
211681517           9.134         365.177         395.121           3.737 0 0
211943662          13.091         400.065         412.462          24.354 0 0
211681518          11.683         361.655         365.921          12.771 0 0
211353841          11.358         289.227         290.844          10.967 0 0
212140278          11.874         129.661         114.530          12.591 0 0
211484921          12.261          97.827          98.150          16.840 0 0
211484922          14.173         233.106         202.290          40.873 0 0
212074749          18.013        4226.993        4235.631         255.348 0 0
212140287          17.089        2728.259        2759.119         164.155 0 0
211616009          18.317       15895.756       16394.306         251.731 0 4
212009226          12.683         156.251         158.731          19.759 0 0
211747081          14.556         173.345         174.482          47.139 0 1
211812626          15.913         162.546         160.164          36.586 0 5
211616020          16.333        9054.807        8934.244         115.951 0 0
212009237          17.495        5709.638        6030.525         153.225 0 4
212009241          14.506         285.497         284.176          48.602 0 0
211484954          16.977        2097.676        2106.500         150.576 0 0
211681563          14.229         468.456         474.366          40.317 0 4
212140320          14.308         644.040         634.307          40.078 0 4
211747108          14.711         288.089         290.584          53.153 0 0
212074790          10.366         132.479         136.722           7.032 0 0
212140326          14.864        4255.541        4250.151          52.337 0 4
