206143491          25.054          24.544
206176261         138.843         139.356
206405641          15.482          15.405
205914127          68.185          65.091
206405648          64.073          62.582
206405651          34.999          34.561
206241811         378.269         369.838
206045204          38.312          37.626
206405661         328.805         329.142
206045213          41.621          40.364
206012451          30.626          13.594
206110760          20.569          19.591
206503981          38.354          37.156
206110770          56.059          52.523
206078005          23.956          23.032
206143545         328.732         328.169
205946940          31.080          30.884
205979712          58.841          58.332
206110784         763.743         773.470
205946958         860.963         867.340
206143570          42.890          42.387
206438484         283.911         283.650
206110805          17.272          17.040
205979736         145.997          65.045
206143580          94.087          96.356
206143583          25.249          24.494
206012512         339.669         340.223
206209122          17.345          17.167
206274660          65.755          64.945
205914213          33.349          33.233
206471280          63.960          64.105
205946992          10.251           9.580
206209138         347.519         345.238
206438514          20.399          19.800
206045300          28.753          28.766
205979766          78.088          73.080
206078073          24.050          23.627
206471294          24.728          24.844
206438527         104.698          86.519
206340229         108.516         104.583
206372998          29.624          29.095
206012551          79.505          79.609
206078088         397.622         395.000
205947026          48.018          46.596
205979796          16.958          16.881
206110870         704.167         706.002
206012567         937.594         942.899
206307482          73.427          20.137
206078107         339.266         343.074
206078108           9.975           9.821
206012574         148.647         145.180
206143646          87.286          86.689
206373024          28.495          28.252
206274726         235.808         235.473
205947048          28.775          27.329
206110889          40.620          39.617
206143659          20.849          17.348
206176428         277.903         277.662
206209199         267.058         265.328
206110898          25.379          24.378
206569651          25.190          25.227
206045363          51.436          51.215
206045365         559.753         560.042
206012599         108.209         107.509
205979832          79.580          21.771
206110903         195.593         190.295
206176441          60.734          60.573
206078139         963.962         614.746
205947067         106.408         103.827
205979837          47.943          36.567
206045377          25.364          24.623
205979842          28.326          28.051
206012610          34.205          32.933
206143686          29.136          27.376
206504136        2799.765        2779.458
206536909          46.525          39.697
206045391          26.798          23.747
205914320         195.775         191.572
206143697          81.497          81.730
206045394          33.426          31.794
205947093          45.972          40.871
206143702          38.265          38.102
206209239          23.375          21.637
206471382          74.654          74.386
205979872          32.359          31.841
206045409          22.587          22.483
205947105          37.804          38.014
206307560        2633.837        2524.169
206209259         256.825         251.896
206045420         142.543         140.733
206012653        1287.122        1136.191
206209262          26.175          26.018
206274801         266.774         266.903
206471411          40.085          40.156
206110968          16.068          16.041
206307579          43.714          37.315
205979901         166.861         165.654
206340353          61.406          61.242
206176520          23.419          21.595
206045448        7065.005        6911.912
206078219          63.909          62.670
206110988         545.532         544.426
206340363         257.171         259.366
206110991         436.360         435.980
206504207          32.243          32.240
206274835         133.215         131.925
206274838         125.171         125.466
206045463          15.657          15.158
206373144         534.553         535.894
206242072          56.262          53.336
206111003          64.515          64.759
205979931         423.740         424.579
206340384          53.772          48.490
206111008         132.017         131.713
206209314          20.773          20.585
206340391         429.968         432.293
206176553         179.547         180.101
206438700          15.614          15.209
206045486         422.218         419.990
206012723          92.097          86.961
206143798          35.693          33.806
206242108          51.836          51.433
206504254          38.224          38.305
206242111         108.547         108.388
206143808         473.508         469.981
206045504          38.191          37.991
206078274         225.940         223.224
205914433         359.463         334.518
206307654          47.740          48.419
206012743          73.712          71.617
205979975          30.826          30.526
206176592          23.777          23.648
206373201          16.915          16.747
206143834          59.153          59.070
206143841          20.790          20.585
206242145          35.695          35.289
206143848         434.999         434.814
206373225        1329.854        1332.534
206438766          45.952          33.503
206045552         282.425         280.336
206078331          16.737          16.663
206438780         422.395         430.935
206307709         633.177         635.822
206537083          66.901          64.320
206471551         168.771         167.630
206045570         112.838         108.849
206209410          41.199          41.006
206143877         480.429         479.816
206176649         290.945         292.202
206143886         378.562         375.681
206012818          87.455          34.005
206111122         368.032         363.663
206406037          27.078          24.829
205947286          30.919          29.832
206340507         338.822         331.656
206471580          33.330          32.841
206111133         390.412         388.595
206274974         817.454         810.034
205980065         183.569         182.505
206012838          12.133          11.366
205914539          75.294          71.111
206111153          62.108          55.324
206045622         273.255         272.011
205914551         276.172         274.972
206176694         667.832         673.178
205980089          40.516          38.351
206176702         415.065         418.534
206045632          15.399          13.343
206012865          50.012          49.948
206012870         373.584         374.567
206078409         451.769         450.045
206143948         114.923         115.191
206143949          81.271          80.633
206406094          66.947          64.451
206111183          49.147          49.445
206242256        1189.383        1181.295
206471633          70.452          68.936
206143954       38088.178       39564.792
206078418         195.135         195.157
205947348          38.154          37.053
206340569          98.837          95.792
206045659         549.353         548.864
206111195          62.105          61.200
205914589         120.135         104.444
206012894          97.436          92.928
206340575          40.116          34.333
206242271          19.955          19.932
206340577          21.787          19.117
206012901          18.515          18.284
206406123         202.792         201.856
206111212          94.302          92.822
206209519          55.033          54.794
206406129        2606.459        2623.077
205980146         173.310         172.120
206078453          37.689          29.298
206406134          34.276          33.956
206471671          52.107          51.848
205947384         154.021         153.738
206242300          25.874          25.753
206078461          33.020          32.806
206242302         269.283         267.801
206176767         277.439         277.726
205947391         810.163         807.928
206471681          54.516          52.922
206373378          46.714          47.254
206471682          43.684          43.593
206012935         439.112         437.444
206373384         144.011         144.264
206504455          48.316          48.332
206045708         144.144          57.249
206275085         236.717         234.448
206144018          22.341          21.140
206078486         168.394         169.616
206078488         386.476         353.511
206275097          41.473          40.799
206537242          41.483          39.669
206111262         104.184         102.007
206144036          22.960          22.822
206340646         310.226         292.886
206373423          26.433          25.897
205914673         362.464         358.924
206111281         212.623         210.782
205947443          20.874          20.777
206537267          78.400          69.591
206111284          58.894          59.247
206078515          38.569          37.582
206144053          60.862          56.653
206242361       26136.708       26710.924
206242362          94.865          95.212
206111289          88.131          87.628
206176830          40.981          36.476
205980226          40.413          38.512
206078533         129.451          96.072
206209609          58.397          40.131
206209610          45.151          44.156
206144076          23.375          23.344
206340687         419.285         417.857
206144083          22.225          22.161
206144084          36.937          29.993
205980246          58.468          57.863
205914715         108.148          83.223
205947483         615.356         602.995
206111327          62.346          61.969
206373473          54.056          53.940
205914724         361.484         362.886
206406247          34.979          34.739
206406249          27.314          27.111
206045802        1057.373        1051.633
206045805          34.434          34.435
206307950          20.487          20.186
206078582          17.611          17.438
206013053         130.788         130.916
206111359          28.239          28.242
206504577          56.905          55.682
205947522         116.326         109.624
206340739         405.211         397.729
206144129         197.456         196.717
206340742          13.963          12.571
206471814          66.360          66.057
205947530         478.219         479.719
206144139         403.943         393.409
206078608         303.707         300.553
205914769          55.246          25.223
206406290         195.808         193.488
205947539          86.565          85.781
206406292          19.975          20.002
206144159         159.994         161.105
206013096         439.281         436.589
206013104          60.441          60.077
206144180         115.097         114.381
206439098        1951.433        1982.600
206308027          29.686          29.729
206176957          48.888          45.550
206308034          30.581          30.264
206111435         135.622         132.466
206340815          57.969          57.472
205914832       48800.694       59599.739
206013138          40.051          40.148
206308051          98.622          58.147
206209748          18.079          17.509
206144212          38.063          37.632
206045914         115.816         113.751
206111461         373.763         372.936
206013158          33.059          31.775
206045926          49.506          49.164
206045938          13.422          13.411
206144243          39.805          35.865
206439155          29.295          29.300
206144246          39.492          38.671
206013179         255.248          77.795
206373629          41.868          38.824
206340866          15.543          15.200
206275336          44.910          36.783
206209806          23.269          23.102
206111503          98.716          80.741
206078737         768.147         775.503
206144283          67.713          67.690
206045982          16.409          16.336
206111519          68.247          65.865
206308128          48.320          47.843
205980457          61.077          60.805
206144299          24.204          20.112
206471980          48.020          46.532
205980461         730.308         727.781
206177069         607.427         603.431
206013231         699.078         698.457
206045999         133.292         131.060
206078769          27.395          27.073
206013238          23.283          21.878
206013241          26.147          26.170
206373693          83.812          83.114
206111552          48.377          48.361
206209858         155.201         154.821
206144324          19.868          19.493
206013255          41.501          41.564
206308169         573.378         459.007
206046025          66.688          61.613
