202670081         358.263         356.622
205094917          56.664          56.087
204865545           0.000           0.000
203849738        3153.656        2970.724
205225995         454.993         459.104
203849739       27741.641       27808.497
204996621         496.194         496.919
204963854         271.875         260.531
205684752        1480.596        1489.155
205586449         145.353         136.600
204996627         137.547         137.746
204472342         553.134         448.645
202604573          32.311          31.305
202637341         148.349         151.279
202997793          57.568          54.204
204144676          29.702          29.573
205291558        3016.774        3032.998
203423784          77.533          78.406
205652010        1521.037        1518.094
202637357         110.156          96.798
205684783       10379.130        7917.337
203063348         806.068         804.950
205553716         146.237         144.998
204931127          87.738          87.771
204537912         580.058         577.915
205062204          75.794          76.334
205684798         802.745         812.850
204111943          62.913          63.687
203817032         128.125         126.636
204243018         115.805          88.896
204898379         158.518         161.233
205586508          65.475          65.360
203030605         206.326         182.881
203096145         191.382         191.808
205062229         257.653         260.413
203620439         228.398         230.419
204210270         382.454         384.639
204800098         769.332         768.494
203980901         608.396         616.783
204111973        1387.529        1397.953
204832874           0.000           0.000
204963947          30.106          30.467
205160565           0.000           0.000
205684854          60.450          62.117
204603511         221.077         215.074
203554939         114.038         106.884
202670207         181.336         185.989
203882625        6777.577        7181.742
204374147         862.318         824.356
204603524          57.437          57.804
203030662         845.399         844.277
204865673           0.000           0.000
205127819         466.204         468.203
205619340         158.304         159.452
202997901         328.471         328.885
204963987         192.211         103.375
204177560         117.220         119.258
204046488          45.865          43.298
205717662         316.576         319.755
203915424        7430.518        6491.228
205488290          43.290          43.735
205062307          44.330          43.414
204538021        3545.486        3774.644
204112039          56.495          55.613
204832936           0.000           0.000
204406951         114.634         114.311
204177576         892.631         898.042
204210351         286.549         276.253
203653296         151.889         142.722
204439731       11895.142       11803.547
205095092         179.449         161.916
203030715         207.714         208.273
204964032         279.782         280.743
203849922         317.547         317.831
205193415          56.801          56.427
203686088         128.451         128.597
205652169         213.724         220.411
202604746          50.561          49.952
204341451          73.729          77.644
205095118         841.328         843.227
204341456         745.658         745.366
203096274         165.359         163.404
