206143491          12.120         104.402         101.361          15.654 0 0
206176261          15.278         307.298         311.485          74.260 0 3
206405641          11.401         247.789         255.608          11.448 0 0
205914127          13.314         481.441         471.062          27.516 0 0
206405648          11.136         164.916         168.978          10.629 0 0
206405651          12.837         197.233         191.940          22.204 0 0
206241811          15.463        8131.076        7880.245          83.868 0 4
206045204          13.366         115.594         120.381          26.890 0 0
206045213          13.445         216.547         220.340          28.952 0 0
206405661          16.028        1158.428        1161.492         108.013 0 3
206012451          10.263          64.317          52.943           6.410 0 1
206110760          12.048         127.261         129.718          14.819 0 0
206503981          12.534         351.891         355.009          18.991 0 0
206110770          13.584         125.380         124.756          32.039 0 0
206078005          12.362          64.917          65.017          17.229 0 0
206143545          16.857        1126.710        1145.779         130.249 0 0
205946940          12.031         359.170         350.091          15.853 0 0
205979712          13.479         106.990         110.346          29.309 0 0
206110784          17.026        1941.409        1950.021         127.525 0 0
205946958          16.872        3007.882        3023.561         149.687 0 0
206143570          13.567          75.694          76.180          30.243 0 0
206438484          15.618         714.048         726.282          89.645 0 2
206110805          11.813          66.839          69.610          13.750 0 0
205979736          11.889         177.443         123.353          13.981 0 0
206143580          12.220         142.424         145.319          16.075 0 0
206143583          11.890         531.660         481.872          14.025 0 0
206012512          16.716        1233.615        1222.789          94.504 0 0
206209122          11.860          43.181          43.115          13.603 0 3
206274660          13.961         121.462         121.402          33.530 0 0
205914213          12.734         815.683         781.487          15.502 0 4
206209135          14.407         156.539         158.700          42.878 0 0
206471280          13.492        1382.050        1376.435          30.510 0 4
206209138          17.429         763.093         764.969         108.058 0 0
206438514          11.413         264.672         262.769          11.565 0 0
206045300          12.556         128.743         127.358          19.208 0 2
205979766          13.910         146.679         143.743          36.897 0 1
206078073          12.275          74.635          73.626          16.552 0 0
206471294          12.043         280.845         272.618          14.635 0 0
206438527          10.897         263.911         240.454           7.552 0 0
206340229          11.711        1265.767        1249.660          13.356 0 0
206372998          12.779         206.195         208.984          20.573 0 0
206012551          13.757         456.915         461.098          34.001 0 0
206078088          16.175        1366.293        1382.348         104.184 0 0
205947026          12.923         281.876         266.991          23.694 0 0
205979796          11.638         122.667         124.446          12.632 0 0
206110870          16.935        2828.941        2813.127         117.112 0 5
206012567          17.848        2236.209        2241.382         154.157 0 0
206307482          11.382         107.888          55.792          11.089 0 0
206078107          16.340         894.508         907.454         109.103 0 0
206078108          10.409          59.018          59.236           6.969 0 0
206012574          15.402         502.868         499.201          67.618 0 0
206143646          14.640         249.811         244.283          48.984 0 0
206373024          12.901          91.044          91.684          21.265 0 0
206274726          15.723         542.947         542.379          87.127 0 0
205947048          12.023         241.370         236.552          15.143 0 0
206110889          13.453         149.816         151.471          28.477 0 0
206143659           9.183         138.403         141.773           3.288 0 0
206176428          16.468         773.256         884.144          82.231 0 0
206209199          15.973         684.710         686.938          87.197 0 0
206110898          12.410          90.977          92.902          17.986 0 2
206569651          11.330         871.686         828.774          11.207 0 0
206045363          13.729         155.226         153.421          32.668 0 0
206045365          17.266        1127.465        1148.595         140.519 0 0
206012599          14.309         733.636         716.782          42.271 0 4
205979832          10.490          96.913          41.076           7.380 0 0
206110903          16.199         520.448         526.181          85.859 0 2
206176441          12.797          96.196          95.826          20.793 0 0
206078139          14.650        1214.510         951.210          46.034 0 4
205947067          14.848         190.974         191.963          53.073 0 0
205979837           9.136         131.888         128.959           4.002 0 0
206045377          12.558          60.280          59.251          19.122 0 1
205979842          12.534         256.533         265.409          18.442 0 0
206012610          12.434         567.133         581.809          19.068 0 0
206143686          12.705          65.544          65.947          20.595 0 0
206504136          16.241      101757.994      107437.687         236.644 0 0
206536909          10.856         452.661         436.279           8.060 0 0
206045391          12.248          86.726          89.687          16.395 0 2
205914320          15.164         518.988         522.223          64.858 0 0
206143697          14.620         477.902         499.220          48.134 0 4
206045394          12.884         269.746         275.558          21.917 0 0
205947093          11.778       14010.208       14263.754          12.082 0 4
206143702          12.750         300.148         285.639          21.156 0 0
