# A list of all Kepler stars with the raw CDPP estimated by
# our pipeline
# 
# KIC ID    Kp        CDPP      CDPPSV1   CDPPSV2   CDPPSV3
#
010486213		15.593		130.524		130.145		131.070		131.028
006291911		12.447		20.896		20.947		20.903		20.895
012059087		13.404		49.990		48.434		47.985		47.985
007340500		15.269		116.534		115.598		115.365		115.365
007340507		15.474		114.309		113.688		113.132		113.111
010486244		15.768		156.503		155.924		155.161		155.161
008389094		13.461		39.921		39.408		39.336		39.313
007340520		14.677		103.921		102.034		101.637		101.637
006291946		15.887		131.106		128.162		129.487		129.487
005767673		13.589		44.530		44.191		44.313		44.313
006291961		15.061		86.769		86.595		86.529		86.519
008913401		13.646		49.083		47.942		47.487		47.487
007340545		14.145		64.068		59.224		59.434		59.434
005767689		15.615		189.370		182.510		182.323		182.318
008913420		12.683		44.716		42.425		42.073		42.084
012059150		13.061		47.126		43.706		43.763		43.786
006291983		15.969		144.658		144.432		143.707		143.707
001573398		12.862		41.322		39.439		39.370		39.378
012059158		13.590		5098.961		4806.151		5719.579		5717.514
007340566		13.404		43.188		42.673		42.611		42.611
007340568		12.431		101.131		100.695		97.227		97.297
006291991		15.618		130.613		129.216		129.160		129.160
008913437		11.053		12.201		11.681		11.643		11.640
010486303		14.032		50.729		48.993		48.896		48.936
010486315		13.526		38.184		37.177		36.999		36.999
006292015		14.254		53.371		53.117		52.943		52.943
006292027		13.009		31.015		30.295		29.908		29.908
007340624		15.478		151.001		149.121		148.725		148.733
008389200		10.907		60.496		60.325		58.271		58.250
010486359		15.265		104.819		104.044		104.251		104.226
006292057		15.242		101.851		101.803		101.640		101.640
007340636		15.784		230.636		222.713		220.719		221.623
005767773		10.863		21.566		21.059		20.193		20.187
012059232		15.020		118.753		116.101		115.377		115.369
001573478		15.521		197.795		192.580		191.000		191.000
010486380		15.194		99.776		99.472		99.258		99.258
006292112		13.394		43.589		42.406		39.630		39.543
006292117		14.754		73.497		73.605		73.820		73.820
010486425		12.465		565.130		673.199		652.492		648.615
012059294		12.956		36.536		34.680		34.674		34.669
006292128		11.407		104.657		104.394		103.219		102.630
005767840		14.959		142.926		140.758		140.801		140.801
006292134		13.646		38.518		38.239		37.787		37.787
008389292		13.299		42.380		40.245		39.648		39.656
007340724		8.414		53.026		52.950		52.448		52.448
008389300		14.309		55.549		51.248		50.926		50.877
012059318		14.126		67.892		65.137		65.056		65.056
005767865		13.897		97.300		95.257		94.743		94.743
006292162		15.452		102.029		99.243		99.255		99.282
006292167		15.059		84.828		84.398		83.643		83.643
012059335		15.701		139.552		139.820		138.240		138.240
008913610		13.845		68.173		68.293		67.830		67.814
012059338		15.632		158.090		158.537		157.667		157.655
006292175		14.006		47.802		47.795		47.619		47.619
005767889		15.063		129.193		127.517		126.892		126.892
008389343		13.817		53.702		52.798		52.355		52.355
006292193		13.991		45.803		45.700		45.859		45.859
012059363		13.924		101.788		101.220		99.699		99.648
006292197		13.719		41.641		41.045		40.816		40.816
012059372		14.009		64.743		62.320		61.889		61.809
007340785		13.555		55.983		54.981		54.688		54.688
007340789		11.354		93.679		93.964		90.435		90.420
008913671		15.941		151.445		146.102		145.150		145.150
006292231		14.037		48.850		47.370		47.258		47.258
012059412		15.378		126.236		124.313		124.888		124.772
001573666		13.678		50.492		48.490		48.091		48.053
012059428		15.416		147.470		146.981		146.577		146.578
006292260		15.028		85.459		85.016		84.759		84.762
009962278		15.823		193.390		164.065		164.343		164.343
007340838		12.441		28.552		28.508		28.438		28.438
006292264		14.644		71.725		67.666		67.259		67.259
005767981		14.067		73.269		67.089		66.867		66.867
008389423		14.446		133.663		70.943		69.438		69.438
008389426		13.082		32.493		32.292		32.265		32.235
012059457		13.097		79.357		26.031		25.410		25.390
007340867		13.510		54.594		54.559		54.244		54.244
006292294		14.483		63.175		61.600		61.534		61.507
005768008		14.110		84.766		80.958		80.004		80.004
006292310		15.917		160.642		159.696		159.287		159.287
006292323		14.820		73.583		72.989		73.074		73.074
006292325		15.065		90.685		90.636		90.665		90.666
009962342		13.758		42.752		42.605		42.673		42.680
012059493		13.985		64.314		62.077		61.826		61.711
006292330		15.457		117.587		117.573		117.583		117.668
001573742		13.569		55.867		49.091		48.547		48.547
006292336		15.678		131.589		128.701		128.771		128.771
006292343		14.682		69.101		69.189		69.783		69.783
005768075		12.400		74.944		74.228		73.560		73.558
008389518		12.802		161.376		152.575		177.105		177.045
006292367		12.671		97.134		96.701		91.499		91.499
005768082		13.637		61.943		59.805		59.762		59.759
007340947		14.217		58.993		58.828		58.586		58.586
006292372		13.741		103.699		103.747		103.019		103.013
006292373		15.095		84.525		83.769		83.394		83.394
005768091		14.782		122.153		121.948		121.173		121.173
009962400		14.546		64.430		64.609		64.186		64.186
009962410		14.135		51.986		52.160		52.324		52.288
008389547		15.792		181.667		183.015		176.071		176.072
006292398		9.827		71.674		85.182		41.164		41.045
008913842		13.758		59.192		58.338		58.195		58.163
009962426		14.669		70.706		70.394		70.258		70.258
012059582		14.983		92.855		91.681		91.088		91.088
012059593		15.604		192.706		189.999		190.292		190.114
006292426		13.152		29.804		29.516		29.672		29.705
001573836		13.124		46.124		41.949		39.461		39.461
012059599		13.779		48.705		45.304		44.875		44.875
009962455		14.056		53.819		53.423		53.481		53.481
007341020		13.284		137.737		45.453		37.955		37.945
006292447		12.496		39.449		22.901		22.789		22.776
006292452		12.077		37.294		38.321		35.891		35.880
008913894		13.585		59.031		55.296		54.510		54.510
001573867		9.657		93.761		27.594		19.580		19.575
009962482		15.182		93.498		93.637		93.318		93.318
001573876		13.915		106.930		76.003		74.813		74.809
007341050		12.970		30.700		29.333		28.999		28.984
005768188		15.423		178.216		177.709		178.075		178.075
012059645		15.476		164.939		165.089		164.278		164.278
005768196		14.562		78.532		78.214		78.423		78.416
007341060		15.644		141.806		141.562		140.734		140.734
012059655		15.973		200.802		193.101		192.645		192.645
006292490		13.578		38.316		37.882		37.851		37.851
005768203		10.820		246.151		249.126		242.573		242.573
009962516		15.182		104.772		102.778		102.093		102.093
009962520		15.938		113.688		112.662		112.059		112.013
009962522		13.801		41.417		40.852		40.868		40.868
006292506		15.946		159.073		158.708		159.709		159.687
009962524		14.497		63.801		61.755		61.977		61.958
007341087		14.879		95.796		94.594		94.735		94.739
007341091		14.855		114.758		113.554		112.717		112.717
008913956		13.893		65.208		63.964		63.724		63.692
001573925		13.655		76.380		75.954		75.050		75.027
009962536		15.275		97.662		97.561		97.704		97.704
008389680		15.551		137.830		137.688		136.969		136.969
008913972		14.696		101.217		99.553		98.487		98.476
012059702		15.146		102.175		101.521		101.581		101.525
005768248		13.848		51.918		51.558		51.758		51.758
001573954		14.839		102.051		102.216		101.363		101.363
005768261		14.377		69.340		68.981		68.857		68.857
012059719		13.781		60.467		59.881		59.803		59.803
009962567		13.612		45.543		42.508		42.486		42.486
009962569		13.612		47.974		47.892		47.840		47.840
008389710		13.614		43.359		42.204		39.028		38.906
001573967		15.029		101.128		100.674		100.970		100.970
007341138		14.152		51.337		51.462		51.452		51.452
007341144		14.415		71.048		70.476		70.150		70.192
008914009		13.235		39.058		39.508		38.640		38.681
006292574		15.375		122.686		107.270		106.392		106.392
012059744		14.547		73.164		72.941		72.986		72.987
009962595		14.585		92.894		72.293		71.873		71.866
009962599		15.556		119.073		118.813		118.564		118.593
005768295		14.360		73.892		72.819		72.534		72.534
006292591		15.751		141.216		141.457		140.420		140.420
006292596		14.715		85.088		75.901		75.856		75.848
006292598		12.224		95.346		95.990		90.348		90.348
005768311		14.535		96.234		96.587		95.726		95.726
007341178		14.744		121.412		117.445		117.218		117.218
012059771		15.159		105.076		104.912		104.663		104.663
012059772		13.608		56.274		46.326		46.040		46.039
009962621		13.538		40.679		40.596		40.515		40.512
009962623		11.222		15.059		14.937		14.861		14.858
008389765		12.741		26.252		26.235		26.194		26.190
006292615		11.846		135.389		14.237		13.609		13.542
009962635		15.144		103.623		102.786		102.998		102.988
006292619		15.868		142.392		142.439		142.320		142.278
008914062		12.753		49.787		32.454		31.735		31.752
012059791		13.766		57.688		55.259		55.312		55.312
001574033		13.044		39.274		33.707		32.234		32.226
006292632		12.737		84.926		86.115		81.035		81.020
009962653		10.111		1779.109		1633.283		2172.918		2172.918
012059810		15.506		132.734		132.503		132.235		132.231
008389795		13.503		45.333		43.363		42.858		42.859
012059812		13.947		47.820		48.334		47.926		47.955
005768364		14.605		95.359		95.637		95.102		95.102
008389805		13.937		50.277		50.211		50.173		50.167
007341231		9.910		23.684		23.837		23.032		23.015
012059823		13.366		80.149		80.327		79.590		79.590
008389819		11.361		68.202		16.743		11.005		10.989
008914107		12.078		47.459		46.266		45.294		45.249
007341245		15.720		176.574		174.919		175.212		175.212
006292673		15.510		123.937		116.208		116.764		116.764
012059847		14.608		78.417		77.833		77.514		77.514
012059848		15.198		135.710		130.957		130.057		130.057
008389838		15.008		104.065		100.610		100.058		100.049
006292687		14.963		81.967		81.497		81.058		81.083
012059857		15.471		164.597		161.869		161.845		161.845
007341267		14.165		56.563		56.503		56.381		56.381
005768405		15.206		156.911		156.472		157.150		157.150
005768406		14.645		79.321		78.940		78.976		78.961
012059865		15.482		129.644		127.736		127.066		127.243
012059875		15.198		131.580		129.560		129.447		129.325
012059877		15.619		159.843		160.338		158.781		158.781
009962725		18.930		642.758		643.587		643.217		642.903
009962729		12.392		105.510		103.911		101.287		101.122
009962731		13.114		30.507		30.519		30.473		30.473
006292716		15.832		131.392		130.161		129.424		129.424
007341291		12.292		26.408		25.979		25.844		25.844
010487022		15.574		132.449		131.787		130.823		130.823
009962738		16.942		3435.236		3438.809		3435.760		3435.816
006292732		13.907		48.920		44.902		44.967		44.965
007341311		14.820		86.239		81.445		81.338		81.338
012059904		15.264		119.654		119.427		120.345		120.345
005768459		12.271		37.286		29.180		29.090		29.123
010487054		15.905		165.536		164.338		165.195		165.235
007341329		13.518		38.698		38.603		38.742		38.720
010487066		15.546		112.305		111.839		111.288		111.274
009962781		15.364		101.281		100.831		100.421		100.431
007341343		11.095		85.461		85.694		56.533		55.520
010487072		12.018		22.878		22.161		21.885		21.889
012059936		13.524		68.755		42.750		42.198		42.085
012059940		15.431		158.264		156.998		156.532		156.531
009962790		15.184		102.372		102.789		102.548		102.592
010487080		14.045		57.328		55.104		54.815		54.815
010487083		14.925		89.818		89.866		89.145		89.145
009962796		14.978		80.959		81.009		81.170		81.170
007341360		14.841		90.333		88.327		88.262		88.262
006292785		13.586		38.998		38.459		38.814		38.883
007341363		11.526		18.931		18.103		17.943		17.943
008914233		15.330		130.044		129.394		128.716		128.716
009962811		12.997		43.935		40.487		38.573		38.583
008389948		9.220		5.616		5.449		5.172		5.172
009962814		13.712		99.830		55.914		44.980		44.978
008914238		13.758		54.376		54.438		54.167		54.167
008389954		13.897		90.732		84.951		84.237		84.222
005768518		15.730		202.528		203.095		201.575		201.575
005768522		14.738		86.142		85.641		85.975		85.939
008914251		13.945		47.521		46.531		46.380		46.380
007341391		15.162		119.452		115.487		114.972		114.980
008389968		15.457		127.442		123.711		122.720		122.694
009962837		14.959		90.663		89.442		90.071		90.171
012059995		15.707		152.250		149.505		149.117		149.117
005768540		14.154		69.328		68.692		68.538		68.531
006292831		15.139		84.031		80.856		80.500		80.475
009962849		11.220		48.350		44.990		44.634		44.581
012060010		13.862		53.484		45.754		45.248		45.242
007341420		15.484		135.808		127.041		126.573		126.541
012060015		15.583		128.576		128.203		127.990		127.972
006292852		15.584		127.228		127.150		127.311		127.208
010487156		12.943		30.189		30.292		30.219		30.213
010487158		11.966		20.610		20.582		20.518		20.520
006292855		12.743		27.586		27.245		27.162		27.167
010487162		14.645		83.206		82.529		82.386		82.340
007341442		15.188		146.250		143.080		142.825		142.825
006292873		15.167		100.098		100.096		99.952		99.827
012060050		13.671		43.617		43.243		42.999		43.007
008914322		12.756		1315.665		1314.483		1319.206		1319.287
006292882		15.850		143.288		143.236		141.980		141.976
010487188		15.508		137.255		137.007		137.854		137.888
009962903		14.958		82.983		82.860		82.949		82.949
005768601		15.751		168.201		168.424		167.727		167.727
012060059		14.447		83.949		82.015		81.244		81.151
007341468		13.864		45.495		45.590		45.224		45.221
008390045		14.830		122.974		87.570		87.496		87.443
007341467		14.132		58.757		58.726		58.640		58.640
010487202		13.958		48.399		47.005		46.986		46.934
001574306		16.309		299.214		298.246		298.635		298.635
010487203		14.178		67.020		63.725		63.168		63.166
009962917		13.591		80.184		80.603		79.066		79.101
006292907		15.174		92.987		92.883		92.389		92.389
008390061		13.858		58.544		55.089		54.773		54.747
009962927		15.520		126.027		125.654		125.879		125.920
005768626		15.919		212.511		212.282		211.973		211.942
012060088		11.565		88.959		92.632		87.480		87.461
005768635		15.190		113.913		113.746		113.576		113.576
010487228		15.714		153.763		153.164		153.066		153.075
006292925		9.717		5.537		5.139		5.162		5.162
007341502		14.822		86.879		85.681		86.043		86.061
005768651		15.042		134.395		132.227		130.031		130.030
009962955		13.855		44.641		44.184		44.288		44.248
005768652		14.997		104.634		104.754		104.801		104.801
008390091		12.868		32.422		32.010		31.991		31.991
007341517		17.984		2654.847		2693.029		2626.300		2625.472
008390096		13.037		31.616		31.266		31.210		31.210
006292948		13.836		42.443		42.089		42.269		42.269
006292949		12.967		157.940		101.299		47.339		47.423
008390102		13.934		57.554		57.356		57.033		57.057
005768662		13.958		53.754		52.891		53.163		53.176
007341528		15.223		105.247		101.947		102.354		102.335
012060118		15.710		196.193		195.691		194.526		194.512
009962971		15.401		118.238		118.316		118.045		117.999
009962982		13.038		82.934		84.062		81.873		81.873
009962983		13.134		32.000		31.758		30.698		30.698
001574376		14.988		129.090		128.170		126.884		126.884
006292970		13.258		91.828		44.056		41.094		41.090
009962989		15.586		171.507		168.384		168.844		168.715
006292976		13.360		253.206		248.665		218.497		218.497
007341559		15.171		125.037		124.538		123.458		123.458
007341562		15.040		96.870		96.747		96.727		96.731
009963009		14.458		68.015		67.478		66.969		66.948
012060163		14.572		70.030		70.136		70.026		70.026
012060165		15.953		225.432		225.477		224.573		224.573
010487310		13.468		38.732		38.887		38.219		38.219
010487318		15.199		110.491		109.221		109.259		109.238
006293014		15.579		129.052		128.860		129.300		129.365
012060189		13.486		39.521		39.531		39.477		39.477
005768734		14.092		63.662		61.870		61.650		61.657
006293045		12.237		258.369		297.842		182.534		182.050
009963065		13.860		45.133		44.799		44.879		44.816
010487365		10.506		11.636		9.573		9.467		9.467
008914504		11.554		91.057		88.912		83.960		83.960
008390219		13.787		48.036		48.173		47.578		47.563
008914514		13.078		45.026		41.957		38.252		38.246
007341653		13.825		2412.249		2582.095		2655.765		2653.146
009963100		10.229		135.630		7.269		7.190		7.127
012060254		12.954		68.324		68.494		67.470		67.452
009963105		15.151		95.837		95.881		96.128		96.128
010487396		13.692		68.476		54.063		53.943		53.943
