211025922		27.004		27.198		27.358		27.355
201850883		12670.092		12656.693		12441.039		12441.003
201588740		509.012		511.800		509.326		509.326
201588741		184.884		184.995		183.746		183.746
211025925		701.546		764.173		515.744		516.741
206307337		572.650		573.911		570.882		570.882
204996621		158.022		154.924		154.587		154.587
210763795		684.347		685.863		677.447		677.298
211550228		158.094		157.415		157.952		157.952
206045204		41.855		41.947		41.618		41.617
204472342		259.710		39.863		38.506		38.485
210763799		97.117		95.218		94.572		94.618
204996627		71.024		71.675		70.456		70.438
202637341		27.794		27.574		28.514		28.464
206045213		42.157		42.172		42.163		42.163
201588771		26.204		19.353		18.809		18.810
203423784		47.254		47.270		47.093		47.093
211025964		52.103		32.073		31.407		31.407
202637357		52.429		55.595		44.967		44.542
211550255		33.425		33.335		33.335		33.335
212074550		91.634		91.817		91.309		91.309
201588798		32.606		32.500		32.426		32.420
201326656		878.161		880.130		879.466		879.471
211025987		111.526		112.022		107.728		107.598
211812420		247.068		247.588		245.695		245.695
210763843		775.554		776.474		773.642		773.642
211550280		369.277		368.575		369.164		369.164
210763852		74.834		72.620		72.325		72.319
211550284		21.188		18.501		18.221		18.221
212074578		493.292		493.723		493.899		493.894
211812437		2228.436		2240.560		2231.555		2231.597
202113117		82.822		82.406		82.810		82.871
210501726		307.425		305.802		304.780		304.781
204210270		103.556		103.032		102.473		102.473
210763876		160.986		160.606		161.133		161.133
211812457		56.120		55.222		55.000		54.940
211550313		67.641		67.637		67.447		67.447
201326699		160.623		160.543		160.460		160.459
211026028		90.423		90.591		89.012		88.822
211026033		96.771		97.513		90.996		90.996
211812468		128.257		124.970		122.569		122.469
206045300		26.365		26.098		26.195		26.195
210763899		11.950		11.746		11.661		11.661
210501762		233.689		233.524		232.956		232.914
211812488		34.540		34.597		34.730		34.730
201851019		72.339		70.942		70.615		70.615
210763921		325.624		326.240		324.843		324.843
206307482		79.315		20.387		19.628		19.630
211812508		80.852		80.369		79.573		79.573
210763937		31.176		31.334		31.263		31.263
210763939		395.697		396.964		395.452		395.478
211026087		129.284		58.325		57.479		57.491
212074667		111.683		110.086		109.104		109.230
204210351		145.653		127.478		126.858		126.813
210763952		31.555		31.431		31.421		31.421
212074674		113.595		112.560		113.225		113.225
206569651		22.038		22.036		21.965		21.979
206045363		46.655		46.653		46.743		46.743
206045365		558.037		560.197		558.934		558.650
201851066		971.424		970.739		973.186		973.511
206307518		935.635		938.053		934.516		934.516
201326783		911.165		911.919		911.944		911.941
211026112		448.147		398.547		294.280		294.387
206045377		27.273		27.323		27.249		27.249
211550405		1231.695		1230.297		1232.688		1233.246
203686088		72.039		71.903		72.209		72.209
212074702		990.215		988.014		987.694		988.092
206045391		26.193		23.641		23.147		23.143
201326798		388.560		389.520		391.474		391.474
206045394		32.360		32.221		32.061		32.029
210501848		1478.952		1477.961		1472.976		1472.609
201588953		158.170		158.733		158.044		158.044
211026136		1025.838		955.582		805.490		805.778
206045409		23.169		23.145		22.991		22.989
206307560		1870.969		1871.402		1859.055		1859.041
203948264		689.233		690.127		691.797		691.795
206045420		135.859		135.279		135.015		135.015
201326828		125.890		125.841		125.285		125.285
210501869		65.634		43.524		31.684		31.671
206307579		37.767		32.158		31.450		31.444
201588988		641.553		643.200		641.505		641.545
212074749		1324.640		1323.799		1323.232		1322.795
201326848		219.281		218.508		220.499		220.499
